[2, 4, 8, 15, 30, 60]
[3, 9, 28, 84, 252, 756]
[4, 13, 39, 117, 351, 1053]
[4, 12, 36, 107, 321, 963]
[2, 4, 7, 14, 28, 56]
[7, 15, 30, 61, 122, 244]
[1, 3, 8, 24, 72, 216]
[9, 18, 36, 73, 146, 292]
[3, 5, 10, 21, 42, 84]
[9, 18, 35, 70, 140, 280]
[1, 1, 2, 4, 8, 16]
[10, 20, 41, 82, 164, 328]
[2, 8, 24, 72, 216, 648]
[5, 15, 45, 134, 402, 1206]
[1, 3, 9, 28, 84, 252]
[5, 15, 45, 135, 405, 1215]
[4, 12, 37, 111, 333, 999]
[8, 16, 31, 62, 124, 248]
[3, 6, 13, 26, 52, 104]
[3, 8, 25, 75, 225, 675]
[7, 14, 29, 58, 116, 232]
[3, 6, 12, 23, 46, 92]
[3, 6, 12, 25, 50, 100]
[4, 9, 18, 36, 72, 144]
[3, 9, 27, 82, 246, 738]
[1, 2, 5, 10, 20, 40]
[10, 19, 38, 76, 152, 304]
[2, 4, 7, 15, 30, 60]
[8, 17, 35, 70, 140, 280]
[6, 11, 22, 45, 90, 180]
[7, 14, 28, 57, 114, 228]
[1, 2, 3, 5, 10, 20]
[1, 2, 6, 19, 57, 171]
[6, 11, 22, 44, 88, 176]
[4, 8, 15, 30, 60, 120]
[1, 4, 12, 35, 105, 315]
[4, 11, 33, 98, 294, 882]
[5, 10, 19, 38, 76, 152]
[3, 5, 11, 22, 44, 88]
[3, 5, 10, 20, 40, 80]
[2, 6, 19, 58, 174, 522]
[4, 12, 37, 110, 330, 990]
[11, 22, 44, 88, 176, 352]
[1, 2, 4, 9, 18, 36]
[4, 13, 38, 114, 342, 1026]
[1, 3, 10, 31, 93, 279]
[1, 4, 13, 39, 117, 351]
[10, 20, 39, 78, 156, 312]
[6, 11, 22, 43, 86, 172]
[7, 13, 26, 52, 104, 208]
[9, 16, 32, 64, 128, 256]
[4, 10, 30, 90, 270, 810]
[9, 18, 37, 74, 148, 296]
[5, 11, 22, 44, 88, 176]
[3, 9, 28, 85, 255, 765]
[4, 12, 35, 104, 312, 936]
[5, 10, 20, 39, 78, 156]
[5, 10, 20, 41, 82, 164]
[1, 3, 10, 30, 90, 270]
[9, 18, 36, 71, 142, 284]
[1, 2, 4, 7, 14, 28]
[5, 16, 48, 144, 432, 1296]
[8, 15, 30, 60, 120, 240]
[3, 9, 26, 78, 234, 702]
[4, 8, 16, 33, 66, 132]
[1, 4, 12, 37, 111, 333]
[1, 2, 6, 12, 24, 48]
[1, 3, 10, 29, 87, 261]
[2, 6, 17, 50, 150, 450]
[5, 11, 23, 46, 92, 184]
[2, 5, 10, 20, 40, 80]
[1, 2, 3, 6, 12, 24]
[3, 7, 21, 63, 189, 567]
[2, 8, 24, 71, 213, 639]
[5, 9, 18, 36, 72, 144]
[4, 11, 33, 100, 300, 900]
[10, 19, 37, 74, 148, 296]
[2, 5, 10, 19, 38, 76]
[2, 4, 8, 17, 34, 68]
[5, 11, 24, 48, 96, 192]
[6, 12, 25, 50, 100, 200]
[2, 7, 20, 60, 180, 540]
[3, 7, 13, 26, 52, 104]
[10, 21, 42, 84, 168, 336]
[1, 3, 9, 25, 75, 225]
[3, 7, 14, 28, 56, 112]
[6, 11, 21, 42, 84, 168]
[3, 8, 24, 71, 213, 639]
[8, 16, 34, 69, 138, 276]
[10, 21, 42, 85, 170, 340]
[3, 10, 30, 91, 273, 819]
[8, 16, 32, 65, 130, 260]
[2, 2, 4, 8, 16, 32]
[3, 9, 26, 79, 237, 711]
[11, 22, 43, 86, 172, 344]
[9, 17, 34, 67, 134, 268]
[3, 10, 29, 87, 261, 783]
[2, 4, 9, 19, 38, 76]
[9, 19, 38, 77, 154, 308]
[4, 9, 17, 34, 68, 136]
[9, 19, 38, 76, 152, 304]
[3, 9, 29, 87, 261, 783]
[2, 6, 17, 52, 156, 468]
[9, 18, 36, 70, 140, 280]
[4, 8, 17, 34, 68, 136]
[2, 5, 15, 44, 132, 396]
[1, 2, 6, 17, 51, 153]
[4, 13, 39, 118, 354, 1062]
[7, 14, 28, 55, 110, 220]
[7, 14, 29, 57, 114, 228]
[2, 7, 21, 62, 186, 558]
[2, 6, 20, 60, 180, 540]
[9, 17, 34, 68, 136, 272]
[3, 6, 12, 22, 44, 88]
[6, 12, 23, 46, 92, 184]
[2, 5, 13, 39, 117, 351]
[3, 8, 25, 74, 222, 666]
[5, 15, 46, 138, 414, 1242]
[8, 16, 33, 65, 130, 260]
[3, 7, 15, 30, 60, 120]
[2, 5, 10, 21, 42, 84]
[1, 3, 8, 23, 69, 207]
[2, 4, 6, 12, 24, 48]
[11, 22, 44, 89, 178, 356]
[9, 19, 37, 74, 148, 296]
[6, 13, 26, 53, 106, 212]
[1, 2, 5, 9, 18, 36]
[3, 5, 10, 19, 38, 76]
[6, 12, 24, 46, 92, 184]
[8, 15, 29, 58, 116, 232]
[5, 10, 19, 37, 74, 148]
[3, 10, 31, 93, 279, 837]
[4, 7, 14, 28, 56, 112]
[4, 8, 17, 35, 70, 140]
[2, 5, 16, 48, 144, 432]
[8, 15, 30, 61, 122, 244]
[10, 20, 40, 82, 164, 328]
[4, 11, 32, 96, 288, 864]
[1, 4, 13, 40, 120, 360]
[5, 15, 44, 132, 396, 1188]
[4, 7, 13, 26, 52, 104]
[6, 12, 25, 51, 102, 204]
[8, 16, 31, 63, 126, 252]
[4, 8, 15, 31, 62, 124]
[9, 18, 35, 69, 138, 276]
[4, 7, 15, 30, 60, 120]
[3, 7, 14, 27, 54, 108]
[8, 17, 33, 66, 132, 264]
[3, 10, 30, 89, 267, 801]
[2, 5, 15, 46, 138, 414]
[5, 9, 18, 35, 70, 140]
[6, 11, 23, 46, 92, 184]
[7, 14, 28, 54, 108, 216]
[3, 9, 26, 77, 231, 693]
[2, 3, 7, 14, 28, 56]
[2, 5, 14, 41, 123, 369]
[1, 2, 7, 21, 63, 189]
[6, 13, 25, 50, 100, 200]
[2, 6, 19, 56, 168, 504]
[6, 13, 26, 51, 102, 204]
[5, 11, 22, 45, 90, 180]
[5, 9, 19, 38, 76, 152]
[8, 16, 31, 61, 122, 244]
[1, 1, 2, 3, 6, 12]
[3, 8, 23, 69, 207, 621]
[1, 1, 1, 2, 4, 8]
[5, 11, 22, 43, 86, 172]
[9, 17, 33, 66, 132, 264]
[2, 7, 22, 66, 198, 594]
[1, 2, 2, 4, 8, 16]
[4, 12, 35, 106, 318, 954]
[4, 7, 14, 27, 54, 108]
[2, 3, 5, 10, 20, 40]
[4, 7, 14, 29, 58, 116]
[8, 15, 29, 57, 114, 228]
[3, 9, 25, 75, 225, 675]
[10, 21, 43, 87, 174, 348]
[4, 12, 36, 110, 330, 990]
[8, 16, 32, 62, 124, 248]
[1, 4, 8, 16, 32, 64]
[10, 22, 44, 88, 176, 352]
[4, 13, 38, 115, 345, 1035]
[1, 2, 4, 10, 20, 40]
[1, 5, 15, 45, 135, 405]
[3, 6, 12, 26, 52, 104]
[3, 6, 14, 28, 56, 112]
[9, 18, 35, 71, 142, 284]
[5, 11, 21, 41, 82, 164]
[6, 12, 23, 47, 94, 188]
[4, 9, 18, 37, 74, 148]
[5, 11, 21, 42, 84, 168]
[5, 15, 45, 136, 408, 1224]
[1, 3, 9, 29, 87, 261]
[5, 12, 24, 48, 96, 192]
[5, 10, 19, 39, 78, 156]
[3, 8, 23, 68, 204, 612]
[2, 5, 11, 22, 44, 88]
[6, 12, 23, 45, 90, 180]
[2, 5, 14, 42, 126, 378]
[11, 22, 44, 87, 174, 348]
[1, 4, 11, 33, 99, 297]
[6, 12, 24, 50, 100, 200]
[3, 6, 11, 21, 42, 84]
[10, 19, 39, 78, 156, 312]
[5, 16, 48, 145, 435, 1305]
[6, 12, 25, 49, 98, 196]
[9, 18, 37, 73, 146, 292]
[1, 3, 11, 32, 96, 288]
[3, 6, 11, 23, 46, 92]
[7, 14, 27, 55, 110, 220]
[9, 17, 34, 69, 138, 276]
[6, 13, 27, 54, 108, 216]
[4, 9, 16, 32, 64, 128]
[2, 6, 18, 56, 168, 504]
[6, 13, 27, 53, 106, 212]
[1, 3, 10, 28, 84, 252]
[2, 4, 12, 36, 108, 324]
[5, 9, 17, 34, 68, 136]
[7, 13, 25, 50, 100, 200]
[9, 18, 38, 76, 152, 304]
[2, 3, 6, 11, 22, 44]
[2, 5, 9, 17, 34, 68]
[2, 4, 8, 18, 36, 72]
[2, 3, 6, 13, 26, 52]
[5, 8, 16, 31, 62, 124]
[1, 1, 1, 3, 6, 12]
[6, 10, 20, 40, 80, 160]
[1, 4, 11, 34, 102, 306]
[3, 11, 33, 99, 297, 891]
[10, 19, 38, 77, 154, 308]
[5, 9, 18, 37, 74, 148]
[7, 15, 31, 62, 124, 248]
[10, 20, 41, 81, 162, 324]
[2, 6, 18, 52, 156, 468]
[4, 12, 34, 102, 306, 918]
[8, 17, 34, 69, 138, 276]
[5, 16, 48, 143, 429, 1287]
[2, 6, 16, 48, 144, 432]
[7, 14, 27, 53, 106, 212]
[1, 1, 3, 6, 12, 24]
[9, 19, 39, 78, 156, 312]
[4, 9, 18, 35, 70, 140]
[1, 2, 3, 7, 14, 28]
[10, 20, 40, 78, 156, 312]
[3, 7, 14, 29, 58, 116]
