[9, 12, 15, 18, 21, 24]
[14, 19, 24, 29, 34, 39]
[30, 35, 40, 45, 50, 55]
[13, 18, 24, 29, 34, 39]
[20, 24, 28, 32, 36, 40]
[19, 26, 33, 38, 45, 52]
[21, 26, 31, 35, 40, 45]
[32, 41, 50, 59, 68, 77]
[32, 42, 52, 62, 72, 82]
[5, 12, 19, 26, 33, 40]
[23, 26, 29, 32, 35, 38]
[38, 39, 40, 41, 42, 43]
[34, 37, 40, 43, 46, 49]
[16, 25, 34, 43, 52, 61]
[1, 7, 12, 18, 24, 30]
[1, 4, 7, 10, 13, 16]
[6, 14, 22, 30, 38, 46]
[21, 23, 25, 26, 28, 30]
[19, 26, 33, 40, 47, 54]
[27, 32, 38, 43, 48, 53]
[5, 13, 22, 30, 38, 46]
[21, 22, 23, 24, 25, 26]
[41, 51, 60, 71, 81, 91]
[42, 45, 48, 51, 54, 57]
[25, 28, 31, 34, 37, 40]
[20, 25, 30, 35, 40, 45]
[17, 18, 19, 20, 21, 22]
[20, 22, 23, 25, 27, 29]
[41, 48, 55, 62, 69, 76]
[12, 21, 31, 41, 51, 61]
[9, 13, 17, 22, 26, 30]
[8, 12, 16, 20, 24, 28]
[26, 34, 42, 50, 58, 66]
[12, 16, 21, 26, 31, 36]
[17, 19, 21, 23, 25, 27]
[26, 28, 30, 32, 34, 36]
[3, 8, 13, 18, 23, 28]
[38, 41, 44, 48, 51, 54]
[40, 43, 46, 49, 52, 55]
[30, 32, 34, 36, 38, 40]
[17, 24, 31, 38, 45, 52]
[25, 33, 41, 49, 57, 65]
[23, 33, 43, 53, 63, 73]
[21, 29, 37, 46, 54, 62]
[31, 33, 35, 37, 39, 41]
[32, 36, 40, 44, 48, 52]
[14, 16, 16, 17, 18, 19]
[6, 13, 19, 26, 33, 40]
[27, 35, 44, 53, 62, 71]
[14, 24, 33, 43, 53, 63]
[13, 15, 16, 18, 20, 22]
[9, 10, 11, 12, 13, 14]
[6, 13, 20, 27, 34, 41]
[35, 39, 43, 47, 51, 55]
[27, 34, 42, 50, 57, 64]
[21, 25, 30, 35, 40, 45]
[16, 25, 33, 42, 51, 60]
[29, 37, 45, 53, 61, 69]
[16, 18, 20, 22, 24, 26]
[31, 37, 43, 49, 55, 61]
[38, 42, 47, 52, 57, 62]
[37, 46, 56, 66, 76, 86]
[27, 35, 43, 51, 59, 67]
[28, 35, 43, 51, 59, 67]
[10, 15, 20, 25, 30, 35]
[8, 13, 18, 23, 28, 33]
[13, 16, 19, 22, 25, 28]
[6, 10, 14, 19, 23, 27]
[5, 7, 10, 13, 16, 19]
[10, 13, 16, 19, 22, 25]
[7, 17, 28, 38, 48, 58]
[20, 26, 32, 37, 43, 49]
[8, 16, 24, 32, 40, 48]
[41, 44, 46, 48, 50, 52]
[40, 44, 48, 52, 56, 60]
[3, 9, 15, 21, 27, 33]
[19, 28, 37, 47, 57, 67]
[7, 17, 27, 37, 47, 57]
[3, 13, 23, 33, 43, 53]
[27, 31, 35, 40, 45, 50]
[25, 27, 28, 30, 32, 34]
[32, 41, 51, 60, 69, 78]
[5, 15, 25, 35, 45, 55]
[10, 16, 23, 30, 37, 44]
[24, 28, 33, 37, 41, 45]
[13, 17, 21, 25, 29, 33]
[17, 22, 27, 32, 37, 42]
[39, 43, 47, 51, 55, 59]
[23, 26, 29, 33, 36, 39]
[38, 42, 46, 50, 54, 58]
[6, 14, 21, 28, 35, 42]
[39, 41, 43, 45, 47, 49]
[9, 19, 29, 39, 49, 59]
[1, 2, 4, 5, 6, 7]
[4, 7, 10, 13, 16, 19]
[27, 34, 41, 49, 56, 63]
[37, 39, 42, 44, 46, 48]
[1, 9, 18, 26, 34, 42]
[27, 32, 37, 42, 47, 52]
[2, 11, 21, 30, 39, 48]
[12, 13, 15, 16, 17, 18]
[14, 20, 27, 34, 40, 46]
[15, 20, 24, 29, 34, 39]
[8, 17, 26, 36, 45, 54]
[30, 31, 32, 33, 34, 35]
[23, 27, 31, 35, 39, 43]
[20, 24, 28, 33, 37, 41]
[17, 25, 33, 41, 49, 57]
[29, 30, 30, 31, 32, 33]
[5, 12, 20, 28, 36, 44]
[11, 12, 13, 14, 15, 16]
[22, 27, 32, 36, 41, 46]
[36, 45, 53, 62, 71, 80]
[9, 14, 20, 25, 30, 35]
[12, 16, 20, 24, 28, 32]
[16, 23, 30, 37, 44, 51]
[13, 21, 29, 37, 45, 53]
[37, 43, 49, 55, 61, 67]
[28, 29, 30, 31, 32, 33]
[38, 42, 45, 49, 53, 57]
[22, 27, 32, 37, 42, 47]
[27, 36, 44, 53, 62, 71]
[20, 29, 38, 47, 56, 65]
[40, 47, 55, 62, 69, 76]
[23, 29, 35, 41, 47, 53]
[39, 49, 59, 69, 79, 89]
[19, 26, 34, 41, 48, 55]
[13, 14, 16, 18, 20, 22]
[3, 12, 22, 32, 42, 52]
[36, 37, 38, 39, 40, 41]
[39, 47, 55, 63, 71, 79]
[41, 42, 42, 43, 44, 45]
[34, 40, 46, 51, 57, 63]
[39, 45, 51, 57, 63, 69]
[18, 24, 30, 36, 42, 48]
[15, 17, 19, 21, 23, 25]
[8, 14, 20, 26, 32, 38]
[24, 29, 34, 39, 44, 49]
[20, 21, 22, 23, 24, 25]
[22, 29, 36, 43, 50, 57]
[19, 28, 37, 46, 55, 64]
[12, 20, 29, 38, 47, 56]
[3, 12, 21, 30, 39, 48]
[30, 34, 38, 43, 47, 51]
[11, 17, 23, 29, 35, 41]
[37, 39, 42, 45, 48, 51]
[1, 11, 21, 31, 41, 51]
[31, 41, 51, 61, 71, 81]
[33, 39, 45, 51, 57, 63]
[12, 21, 30, 39, 48, 57]
[2, 2, 3, 4, 5, 6]
[6, 16, 27, 37, 47, 57]
[12, 12, 14, 15, 16, 17]
[26, 26, 27, 28, 29, 30]
[28, 37, 46, 55, 64, 73]
[32, 33, 34, 34, 35, 36]
[30, 36, 42, 48, 54, 60]
[23, 28, 33, 38, 43, 48]
[4, 6, 7, 8, 9, 10]
[6, 8, 10, 12, 14, 16]
[9, 16, 22, 29, 36, 43]
[1, 6, 11, 15, 20, 25]
[22, 23, 24, 26, 27, 28]
[6, 10, 14, 18, 22, 26]
[36, 45, 54, 63, 72, 81]
[7, 16, 24, 32, 40, 48]
[15, 20, 25, 30, 35, 40]
[16, 26, 36, 46, 56, 66]
[0, 10, 20, 30, 40, 50]
[20, 28, 36, 44, 52, 60]
[42, 43, 44, 45, 46, 47]
[31, 38, 44, 51, 57, 63]
[28, 29, 30, 32, 33, 34]
[12, 22, 33, 43, 53, 63]
[30, 39, 48, 57, 66, 75]
[27, 37, 47, 57, 67, 77]
[8, 15, 22, 29, 36, 43]
[1, 7, 14, 20, 26, 32]
[10, 16, 21, 27, 33, 39]
[19, 22, 24, 27, 30, 33]
[24, 32, 40, 49, 57, 65]
[35, 42, 49, 56, 63, 70]
[29, 32, 35, 38, 41, 44]
[8, 11, 14, 17, 20, 23]
[18, 27, 36, 46, 55, 64]
[14, 20, 25, 29, 34, 39]
[16, 24, 32, 41, 49, 57]
[39, 43, 47, 52, 57, 62]
[29, 39, 49, 60, 70, 80]
[34, 45, 55, 65, 75, 85]
[0, 3, 6, 9, 12, 15]
[17, 23, 29, 35, 41, 47]
[31, 34, 37, 40, 43, 46]
[39, 48, 56, 63, 71, 79]
[27, 36, 43, 51, 59, 67]
[33, 35, 37, 40, 42, 44]
[38, 41, 44, 47, 50, 53]
[4, 10, 16, 23, 29, 35]
[17, 20, 23, 26, 29, 32]
[33, 42, 52, 62, 72, 82]
[3, 6, 9, 13, 16, 19]
[26, 37, 48, 58, 68, 78]
[2, 3, 4, 5, 6, 7]
[6, 12, 18, 24, 30, 36]
[11, 18, 25, 32, 39, 46]
[37, 41, 45, 50, 54, 58]
[9, 16, 24, 31, 38, 45]
[2, 7, 12, 17, 22, 27]
[39, 44, 49, 53, 58, 63]
[32, 43, 53, 63, 73, 83]
[15, 18, 21, 24, 27, 30]
[3, 5, 7, 9, 11, 13]
[7, 12, 18, 24, 30, 36]
[2, 4, 7, 10, 13, 16]
[35, 45, 54, 63, 72, 81]
[20, 30, 40, 49, 59, 69]
[5, 11, 17, 23, 29, 35]
[13, 18, 23, 28, 33, 38]
[3, 7, 11, 15, 19, 23]
[7, 10, 13, 16, 19, 22]
[16, 24, 32, 40, 48, 56]
[37, 47, 57, 67, 77, 87]
[13, 15, 17, 19, 21, 23]
[37, 42, 47, 52, 57, 62]
[32, 37, 42, 46, 51, 56]
[10, 16, 23, 29, 35, 41]
[13, 19, 25, 31, 37, 43]
[30, 35, 40, 44, 49, 54]
[9, 18, 27, 36, 45, 54]
[26, 31, 36, 41, 46, 51]
[35, 37, 39, 41, 43, 45]
[27, 29, 31, 33, 35, 37]
[22, 23, 24, 25, 26, 27]
[34, 44, 54, 64, 74, 84]
[3, 10, 17, 24, 31, 38]
[0, 7, 14, 21, 28, 35]
[41, 46, 53, 60, 67, 74]
[31, 33, 33, 33, 34, 35]
[9, 17, 24, 30, 37, 44]
[22, 26, 32, 37, 42, 47]
[29, 38, 46, 54, 62, 70]
[32, 33, 35, 37, 38, 39]
[1, 10, 19, 27, 36, 45]
[24, 25, 25, 26, 27, 28]
[22, 30, 39, 48, 57, 66]
[26, 28, 30, 33, 35, 37]
[5, 12, 18, 25, 32, 39]
[26, 28, 31, 33, 35, 37]
[30, 34, 38, 41, 45, 49]
[11, 16, 21, 26, 31, 36]
[35, 39, 42, 46, 50, 54]
[33, 34, 35, 36, 37, 38]
[1, 7, 13, 19, 25, 31]
[29, 38, 47, 55, 63, 71]
[21, 23, 25, 27, 29, 31]
[41, 44, 47, 50, 53, 56]
[14, 15, 16, 17, 18, 19]
[23, 32, 41, 50, 59, 68]
[20, 25, 30, 37, 42, 47]
[40, 42, 44, 46, 48, 50]
[6, 7, 8, 8, 9, 10]
[23, 24, 25, 27, 28, 29]
[14, 19, 23, 27, 31, 35]
[4, 11, 18, 25, 32, 39]
[21, 29, 36, 44, 52, 60]
[27, 28, 29, 30, 31, 32]
[36, 37, 38, 38, 39, 40]
[20, 20, 21, 22, 23, 24]
[23, 30, 36, 42, 49, 56]
[28, 35, 42, 49, 56, 63]
[3, 4, 5, 6, 7, 8]
[15, 22, 30, 37, 44, 51]
[26, 35, 44, 53, 62, 71]
[6, 11, 16, 21, 26, 31]
[4, 14, 24, 34, 44, 54]
[35, 42, 48, 55, 62, 69]
[23, 25, 28, 31, 34, 37]
[38, 44, 49, 54, 59, 64]
[37, 46, 55, 63, 72, 81]
[39, 45, 51, 56, 61, 66]
[11, 21, 31, 41, 51, 61]
[6, 15, 24, 33, 42, 51]
[39, 46, 52, 58, 64, 70]
[25, 29, 33, 37, 41, 45]
[2, 7, 10, 15, 20, 25]
[8, 17, 26, 35, 44, 53]
[36, 41, 47, 53, 59, 65]
[39, 42, 46, 48, 51, 54]
[21, 25, 29, 33, 37, 41]
[13, 20, 28, 36, 43, 50]
[10, 20, 30, 40, 50, 60]
[33, 40, 47, 54, 61, 68]
[27, 33, 40, 47, 54, 61]
[31, 34, 38, 42, 46, 50]
[34, 39, 44, 49, 54, 59]
[31, 36, 41, 46, 51, 56]
[21, 31, 40, 50, 60, 70]
[9, 15, 21, 27, 33, 39]
[5, 6, 7, 8, 9, 10]
[27, 32, 36, 40, 44, 48]
[34, 42, 50, 58, 66, 74]
[20, 21, 21, 22, 23, 24]
[29, 35, 40, 46, 52, 58]
[15, 16, 17, 19, 20, 21]
[9, 11, 14, 16, 18, 20]
[42, 51, 61, 70, 79, 88]
[37, 41, 46, 49, 53, 57]
[26, 32, 38, 44, 50, 56]
[40, 49, 58, 67, 76, 85]
[26, 36, 46, 56, 66, 76]
[35, 37, 39, 40, 42, 44]
[37, 38, 39, 39, 40, 41]
[35, 41, 47, 53, 59, 65]
[7, 9, 11, 13, 15, 17]
[32, 42, 51, 61, 71, 81]
[38, 47, 55, 63, 71, 79]
[36, 38, 41, 44, 47, 50]
[29, 34, 39, 45, 50, 55]
[2, 8, 15, 21, 27, 33]
[25, 27, 30, 33, 36, 39]
[21, 27, 33, 39, 45, 51]
[11, 12, 14, 16, 18, 20]
[33, 35, 37, 39, 41, 43]
[18, 21, 23, 24, 26, 28]
[9, 14, 19, 24, 29, 34]
[28, 38, 49, 59, 69, 79]
[34, 35, 36, 37, 38, 39]
[32, 34, 36, 38, 40, 42]
[38, 44, 50, 55, 60, 65]
[4, 13, 23, 32, 41, 50]
[19, 22, 24, 26, 28, 30]
[22, 29, 36, 42, 49, 56]
[19, 21, 23, 23, 24, 25]
[24, 31, 38, 45, 52, 59]
[7, 16, 25, 34, 43, 52]
[4, 10, 15, 20, 25, 30]
[19, 23, 27, 30, 34, 38]
[32, 36, 41, 45, 49, 53]
[11, 19, 28, 37, 46, 55]
[9, 12, 15, 19, 23, 27]
[21, 28, 34, 40, 47, 54]
[17, 26, 35, 43, 52, 61]
[26, 33, 40, 47, 54, 61]
[41, 50, 61, 71, 81, 91]
[3, 8, 14, 19, 25, 31]
[33, 41, 49, 57, 65, 73]
[5, 10, 15, 20, 25, 30]
[10, 19, 28, 37, 46, 55]
[0, 3, 5, 7, 9, 11]
[16, 17, 18, 19, 20, 21]
[10, 18, 26, 33, 41, 49]
[9, 16, 23, 30, 37, 44]
[11, 21, 30, 41, 51, 61]
[22, 30, 38, 46, 54, 62]
[13, 22, 30, 39, 48, 57]
[15, 21, 27, 33, 39, 45]
[15, 18, 20, 23, 26, 29]
