[9, 12, 15, 18, 21, 24]
[4, 10, 16, 22, 28, 34]
[34, 40, 46, 52, 58, 64]
[22, 32, 41, 50, 59, 68]
[18, 20, 22, 24, 26, 28]
[14, 21, 28, 35, 42, 49]
[12, 13, 14, 15, 16, 17]
[5, 14, 23, 32, 41, 50]
[16, 23, 30, 37, 44, 51]
[24, 30, 36, 42, 48, 54]
[25, 36, 46, 56, 66, 76]
[7, 16, 25, 34, 43, 52]
[19, 24, 29, 34, 39, 44]
[7, 12, 17, 23, 27, 32]
[12, 13, 16, 18, 20, 22]
[28, 31, 36, 41, 46, 51]
[25, 28, 31, 35, 37, 40]
[15, 16, 17, 18, 19, 20]
[39, 46, 53, 59, 67, 74]
[30, 32, 35, 37, 38, 40]
[41, 44, 46, 47, 49, 51]
[10, 12, 14, 16, 18, 20]
[1, 7, 13, 19, 25, 31]
[15, 18, 19, 21, 23, 25]
[39, 43, 45, 49, 51, 54]
[30, 37, 44, 51, 58, 65]
[20, 30, 40, 50, 60, 70]
[12, 22, 31, 40, 49, 58]
[12, 21, 30, 39, 48, 57]
[16, 17, 17, 19, 20, 21]
[14, 17, 19, 21, 23, 25]
[31, 36, 41, 46, 51, 56]
[13, 18, 21, 25, 29, 33]
[11, 13, 15, 16, 19, 21]
[21, 25, 29, 33, 37, 41]
[11, 14, 15, 17, 19, 21]
[4, 8, 11, 16, 20, 24]
[3, 4, 5, 7, 7, 8]
[11, 17, 23, 29, 35, 41]
[38, 41, 44, 47, 50, 53]
[12, 22, 32, 42, 52, 62]
[12, 18, 25, 32, 39, 46]
[0, 11, 21, 31, 41, 51]
[34, 43, 52, 61, 70, 79]
[31, 32, 33, 34, 35, 36]
[24, 29, 34, 39, 44, 49]
[3, 4, 5, 6, 7, 8]
[28, 37, 46, 56, 64, 73]
[20, 27, 35, 41, 48, 55]
[39, 45, 51, 57, 63, 69]
[9, 13, 20, 24, 29, 34]
[40, 48, 56, 65, 72, 80]
[7, 13, 19, 25, 31, 37]
[39, 40, 41, 42, 43, 44]
[36, 45, 54, 63, 72, 81]
[3, 12, 21, 29, 39, 48]
[11, 19, 27, 35, 43, 51]
[4, 10, 16, 23, 28, 34]
[15, 20, 25, 30, 35, 40]
[21, 23, 25, 27, 29, 31]
[37, 44, 51, 58, 65, 72]
[25, 33, 40, 47, 54, 61]
[34, 40, 47, 53, 61, 68]
[7, 11, 15, 18, 23, 27]
[6, 12, 18, 24, 30, 36]
[41, 44, 47, 49, 53, 56]
[31, 34, 37, 40, 43, 46]
[28, 37, 46, 55, 64, 73]
[4, 6, 7, 9, 12, 14]
[15, 22, 28, 36, 43, 50]
[14, 20, 26, 32, 38, 44]
[13, 17, 21, 25, 29, 33]
[14, 23, 31, 39, 47, 55]
[12, 19, 26, 33, 40, 47]
[24, 25, 26, 27, 28, 29]
[18, 28, 38, 48, 58, 68]
[31, 34, 40, 45, 50, 55]
[4, 12, 20, 28, 36, 44]
[32, 42, 51, 60, 69, 78]
[20, 21, 22, 23, 24, 25]
[6, 7, 8, 8, 10, 11]
[41, 48, 55, 62, 69, 76]
[13, 18, 23, 29, 33, 38]
[1, 4, 7, 10, 13, 16]
[1, 9, 16, 23, 30, 37]
[10, 16, 21, 26, 31, 36]
[29, 30, 31, 32, 33, 34]
[7, 9, 11, 13, 15, 17]
[10, 20, 30, 40, 50, 60]
[28, 31, 32, 34, 36, 38]
[7, 17, 26, 36, 44, 53]
[40, 42, 44, 46, 48, 50]
[35, 44, 51, 59, 67, 75]
[40, 50, 60, 70, 80, 90]
[5, 10, 15, 20, 25, 30]
[33, 36, 39, 42, 45, 48]
[22, 30, 38, 46, 54, 62]
[19, 23, 27, 31, 35, 39]
[7, 10, 11, 13, 15, 17]
[18, 24, 30, 36, 42, 48]
[4, 9, 14, 19, 24, 29]
[3, 13, 23, 33, 43, 53]
[10, 17, 23, 29, 35, 41]
[5, 11, 17, 23, 29, 35]
[35, 36, 37, 37, 39, 40]
[1, 3, 5, 7, 9, 11]
[11, 20, 29, 38, 47, 56]
[40, 48, 58, 64, 72, 80]
[3, 7, 12, 17, 22, 27]
[8, 14, 22, 28, 36, 43]
[25, 34, 42, 50, 58, 66]
[14, 21, 29, 36, 42, 49]
[22, 27, 32, 37, 42, 47]
[12, 14, 16, 18, 20, 22]
[22, 23, 24, 25, 26, 27]
[28, 30, 32, 34, 36, 38]
[39, 47, 55, 63, 71, 79]
[36, 44, 52, 60, 68, 76]
[10, 14, 18, 22, 26, 30]
[25, 32, 40, 49, 57, 65]
[37, 46, 55, 64, 73, 82]
[31, 37, 44, 53, 59, 66]
[40, 47, 53, 58, 65, 71]
[17, 25, 34, 41, 49, 57]
[9, 16, 23, 30, 37, 44]
[8, 11, 13, 14, 16, 18]
[13, 14, 16, 18, 20, 22]
[3, 6, 9, 12, 15, 18]
[38, 47, 56, 65, 74, 83]
[15, 15, 16, 17, 18, 19]
[2, 12, 20, 29, 38, 47]
[40, 46, 53, 60, 67, 74]
[21, 25, 29, 32, 37, 41]
[3, 4, 4, 6, 7, 8]
[28, 34, 40, 46, 52, 58]
[25, 30, 37, 43, 49, 55]
[18, 26, 36, 45, 54, 63]
[41, 43, 45, 47, 49, 51]
[28, 36, 45, 54, 63, 72]
[12, 13, 15, 17, 19, 21]
[6, 11, 16, 21, 26, 31]
[13, 22, 30, 38, 46, 54]
[24, 29, 36, 43, 48, 54]
[31, 39, 48, 57, 66, 75]
[2, 9, 19, 26, 34, 42]
[9, 13, 17, 21, 25, 29]
[37, 40, 43, 46, 49, 52]
[21, 24, 26, 30, 33, 36]
[7, 17, 27, 37, 47, 57]
[33, 39, 46, 51, 57, 63]
[33, 38, 43, 48, 53, 58]
[33, 41, 49, 57, 65, 73]
[31, 40, 50, 58, 67, 76]
[1, 5, 9, 14, 17, 21]
[5, 8, 12, 16, 20, 24]
[7, 8, 9, 10, 11, 12]
[3, 5, 7, 9, 11, 13]
[25, 32, 39, 46, 53, 60]
[37, 42, 47, 51, 57, 62]
[17, 27, 38, 48, 58, 68]
[19, 28, 37, 46, 55, 64]
[6, 10, 13, 18, 22, 26]
[16, 25, 32, 40, 48, 56]
[16, 23, 32, 40, 48, 56]
[10, 16, 22, 29, 34, 40]
[6, 8, 10, 12, 14, 16]
[40, 49, 58, 66, 76, 85]
[17, 22, 28, 35, 41, 47]
[33, 42, 50, 59, 69, 78]
[16, 18, 21, 22, 24, 26]
[33, 35, 37, 39, 41, 43]
[40, 46, 52, 58, 64, 70]
[5, 7, 9, 11, 13, 15]
[6, 12, 19, 26, 33, 40]
[13, 22, 31, 40, 49, 58]
[23, 26, 29, 31, 35, 38]
[23, 26, 29, 32, 35, 38]
[9, 15, 21, 28, 33, 39]
[26, 32, 39, 42, 50, 56]
[3, 13, 21, 30, 39, 48]
[27, 34, 41, 49, 55, 62]
[3, 7, 11, 15, 19, 23]
[41, 51, 61, 71, 81, 91]
[25, 31, 37, 43, 49, 55]
[23, 26, 30, 34, 38, 42]
[27, 29, 31, 33, 35, 37]
[34, 42, 50, 58, 66, 74]
[11, 18, 27, 36, 45, 54]
[2, 12, 22, 32, 42, 52]
[12, 15, 18, 21, 24, 27]
[30, 36, 40, 45, 50, 55]
[25, 28, 31, 34, 37, 40]
[11, 14, 17, 20, 23, 26]
[30, 39, 49, 60, 69, 79]
[6, 10, 14, 18, 22, 26]
[13, 16, 19, 21, 25, 28]
[40, 48, 56, 64, 72, 80]
[28, 38, 48, 58, 68, 78]
[26, 32, 38, 43, 50, 56]
[22, 25, 28, 31, 34, 37]
[1, 6, 11, 16, 21, 26]
[5, 5, 7, 8, 9, 10]
[39, 44, 51, 57, 63, 69]
[36, 44, 53, 61, 69, 77]
[32, 39, 46, 53, 60, 67]
[17, 25, 33, 41, 49, 57]
[32, 38, 44, 51, 56, 62]
[34, 43, 52, 62, 70, 79]
[19, 29, 37, 46, 55, 64]
[15, 23, 32, 40, 48, 56]
[28, 37, 45, 55, 64, 73]
[16, 19, 22, 25, 28, 31]
[2, 8, 14, 20, 26, 32]
[34, 36, 38, 40, 42, 44]
[9, 18, 27, 36, 45, 54]
[24, 29, 36, 42, 48, 54]
[40, 47, 54, 61, 68, 75]
[30, 33, 36, 39, 42, 45]
[26, 29, 30, 32, 34, 36]
[8, 11, 17, 22, 27, 32]
[22, 25, 26, 28, 30, 32]
[41, 48, 57, 66, 73, 81]
[25, 30, 33, 37, 41, 45]
[33, 36, 40, 43, 48, 52]
[15, 23, 31, 39, 47, 55]
[34, 39, 44, 49, 54, 59]
[10, 19, 28, 37, 46, 55]
[15, 22, 29, 36, 43, 50]
[21, 31, 42, 51, 61, 71]
[39, 46, 53, 60, 67, 74]
[15, 19, 23, 27, 31, 35]
[39, 42, 45, 48, 51, 54]
[4, 10, 13, 17, 21, 25]
[2, 5, 8, 11, 14, 17]
[16, 25, 34, 42, 52, 61]
[23, 27, 33, 38, 43, 48]
[32, 35, 38, 40, 44, 47]
[27, 37, 47, 57, 67, 77]
[41, 47, 53, 60, 65, 71]
[33, 40, 47, 54, 61, 68]
[10, 13, 16, 19, 22, 25]
[19, 29, 39, 50, 59, 69]
[32, 33, 34, 34, 36, 37]
[10, 20, 28, 37, 46, 55]
[25, 29, 32, 37, 41, 45]
[11, 18, 25, 32, 39, 46]
[15, 21, 29, 36, 43, 50]
[24, 32, 40, 48, 56, 64]
[14, 16, 18, 20, 22, 24]
[38, 42, 47, 52, 57, 62]
[9, 19, 29, 39, 49, 59]
[40, 44, 50, 52, 56, 60]
[14, 23, 32, 41, 50, 59]
[38, 46, 53, 59, 66, 73]
[36, 46, 56, 66, 76, 86]
[39, 41, 43, 45, 47, 49]
[31, 39, 45, 52, 59, 66]
[31, 36, 42, 48, 54, 60]
[11, 14, 17, 21, 23, 26]
[19, 26, 33, 40, 47, 54]
[15, 23, 28, 36, 43, 50]
[35, 42, 48, 53, 60, 66]
[30, 32, 34, 35, 38, 40]
[16, 21, 26, 32, 36, 41]
[8, 10, 12, 14, 16, 18]
[15, 21, 27, 33, 39, 45]
[35, 40, 44, 47, 51, 55]
[1, 5, 10, 13, 17, 21]
[39, 48, 57, 66, 75, 84]
[33, 34, 35, 36, 37, 38]
[3, 10, 16, 24, 31, 38]
[1, 3, 7, 9, 13, 16]
[21, 26, 31, 35, 41, 46]
[34, 35, 36, 37, 38, 39]
[34, 35, 36, 36, 38, 39]
[32, 36, 40, 45, 48, 52]
[11, 16, 21, 26, 31, 36]
[15, 22, 27, 33, 39, 45]
[13, 15, 17, 19, 21, 23]
[35, 40, 45, 50, 55, 60]
[41, 46, 53, 59, 65, 71]
[33, 37, 42, 46, 50, 54]
[37, 41, 45, 49, 53, 57]
[22, 28, 35, 42, 49, 56]
[31, 38, 47, 55, 63, 71]
[22, 24, 28, 31, 34, 37]
[20, 22, 24, 26, 28, 30]
[37, 39, 41, 43, 45, 47]
[37, 43, 47, 52, 57, 62]
[5, 15, 25, 35, 45, 55]
[22, 31, 40, 49, 58, 67]
[16, 17, 18, 19, 20, 21]
[4, 14, 24, 34, 44, 54]
[34, 41, 48, 56, 62, 69]
[12, 18, 24, 29, 36, 42]
[38, 44, 51, 58, 65, 72]
[40, 44, 47, 50, 53, 56]
[8, 14, 20, 26, 32, 38]
[38, 46, 54, 62, 70, 78]
[10, 20, 29, 40, 50, 60]
[7, 14, 21, 27, 35, 42]
[33, 37, 42, 47, 52, 57]
[29, 39, 48, 59, 69, 79]
[38, 46, 54, 61, 70, 78]
[21, 24, 29, 33, 37, 41]
[36, 38, 40, 42, 44, 46]
[9, 17, 24, 32, 40, 48]
[2, 10, 18, 26, 34, 42]
[8, 16, 24, 32, 40, 48]
[29, 37, 45, 53, 61, 69]
[32, 42, 51, 63, 72, 82]
[38, 44, 50, 56, 62, 68]
[17, 28, 36, 47, 57, 67]
[11, 13, 15, 17, 19, 21]
[23, 29, 37, 44, 51, 58]
[35, 45, 55, 65, 75, 85]
[12, 17, 24, 30, 36, 42]
[29, 34, 39, 44, 49, 54]
[16, 18, 18, 19, 20, 21]
[15, 17, 20, 23, 26, 29]
[22, 29, 36, 43, 50, 57]
[39, 43, 47, 51, 55, 59]
[9, 14, 19, 24, 29, 34]
[26, 34, 42, 51, 58, 66]
[23, 31, 39, 47, 55, 63]
[28, 31, 34, 37, 40, 43]
[9, 17, 24, 33, 41, 49]
[31, 40, 49, 58, 67, 76]
[8, 17, 26, 35, 44, 53]
[39, 49, 59, 69, 79, 89]
[3, 10, 17, 26, 34, 42]
[30, 31, 32, 33, 34, 35]
[19, 27, 35, 43, 51, 59]
[3, 8, 13, 18, 23, 28]
[7, 14, 19, 25, 31, 37]
[40, 44, 48, 53, 56, 60]
[18, 19, 20, 21, 22, 23]
[22, 28, 34, 40, 46, 52]
[20, 29, 38, 47, 56, 65]
[40, 49, 58, 68, 76, 85]
[6, 13, 21, 29, 37, 45]
[13, 21, 29, 37, 45, 53]
[41, 44, 47, 50, 53, 56]
[30, 32, 34, 36, 38, 40]
[27, 35, 43, 51, 59, 67]
[24, 26, 27, 30, 32, 34]
[30, 40, 49, 60, 70, 80]
[10, 14, 17, 22, 26, 30]
[34, 43, 49, 56, 63, 70]
[20, 22, 25, 28, 31, 34]
[37, 45, 53, 61, 69, 77]
[23, 24, 25, 26, 27, 28]
[17, 18, 20, 20, 21, 22]
[29, 38, 47, 56, 65, 74]
[10, 13, 17, 19, 22, 25]
[4, 8, 12, 16, 20, 24]
[22, 30, 38, 48, 57, 66]
[26, 35, 44, 53, 62, 71]
[38, 40, 42, 44, 46, 48]
[6, 15, 24, 34, 42, 51]
[23, 30, 38, 44, 51, 58]
[18, 23, 28, 33, 38, 43]
[20, 28, 36, 44, 52, 60]
[28, 33, 35, 38, 41, 44]
[41, 42, 43, 44, 45, 46]
[8, 13, 20, 26, 32, 38]
[31, 39, 49, 58, 69, 79]
[23, 28, 33, 38, 43, 48]
[5, 14, 22, 32, 41, 50]
[34, 40, 45, 50, 55, 60]
[19, 23, 29, 34, 39, 44]
[2, 8, 14, 19, 26, 32]
[41, 51, 61, 72, 81, 91]
[4, 7, 10, 13, 16, 19]
[14, 22, 30, 38, 46, 54]
[22, 24, 26, 28, 30, 32]
[14, 15, 16, 18, 18, 19]
[27, 28, 29, 30, 31, 32]
[33, 43, 53, 62, 73, 83]
[27, 30, 35, 39, 43, 47]
[20, 27, 34, 42, 48, 55]
[11, 21, 32, 41, 51, 61]
[31, 39, 47, 55, 63, 71]
[16, 25, 34, 43, 52, 61]
[28, 33, 38, 43, 48, 53]
[3, 6, 11, 15, 19, 23]
[4, 7, 10, 14, 16, 19]
[37, 47, 57, 67, 77, 87]
[34, 44, 53, 62, 71, 80]
[30, 35, 40, 45, 50, 55]
[33, 39, 45, 51, 57, 63]
[5, 7, 10, 11, 13, 15]
[21, 29, 37, 44, 53, 61]
[37, 42, 47, 52, 57, 62]
[17, 24, 31, 38, 45, 52]
[4, 11, 18, 25, 32, 39]
[6, 15, 24, 33, 42, 51]
[25, 26, 26, 28, 29, 30]
[4, 6, 9, 11, 15, 18]
[9, 13, 17, 20, 25, 29]
[26, 35, 45, 54, 63, 72]
[5, 10, 14, 18, 22, 26]
[34, 40, 46, 53, 58, 64]
[16, 26, 35, 44, 53, 62]
[11, 15, 20, 23, 27, 31]
[26, 33, 42, 52, 61, 70]
[17, 23, 29, 35, 41, 47]
[2, 6, 11, 16, 21, 26]
[25, 25, 26, 28, 28, 29]
[23, 25, 27, 29, 31, 33]
[15, 17, 19, 21, 23, 25]
[19, 30, 41, 50, 60, 70]
[39, 46, 54, 62, 70, 78]
[32, 36, 40, 44, 48, 52]
[14, 15, 17, 17, 18, 19]
[2, 7, 12, 17, 22, 27]
[21, 22, 24, 24, 25, 26]
[29, 38, 48, 56, 65, 74]
[38, 42, 45, 47, 51, 54]
[15, 18, 20, 21, 23, 25]
[33, 38, 41, 45, 49, 53]
[8, 14, 18, 23, 28, 33]
[5, 9, 12, 14, 18, 21]
[21, 22, 23, 24, 25, 26]
[18, 21, 23, 25, 27, 29]
[4, 9, 14, 21, 27, 33]
[32, 35, 38, 41, 44, 47]
[20, 29, 38, 46, 56, 65]
[4, 5, 5, 7, 8, 9]
[8, 9, 10, 11, 12, 13]
[40, 44, 46, 49, 52, 55]
[10, 17, 22, 28, 34, 40]
[20, 27, 34, 41, 48, 55]
[12, 18, 24, 30, 36, 42]
[19, 20, 21, 22, 23, 24]
[38, 43, 48, 54, 58, 63]
[40, 43, 46, 49, 52, 55]
[40, 48, 57, 67, 75, 84]
[9, 17, 25, 33, 41, 49]
[25, 34, 43, 52, 61, 70]
[24, 26, 28, 30, 32, 34]
[38, 45, 52, 59, 66, 73]
[24, 31, 40, 48, 56, 64]
[35, 42, 50, 58, 66, 74]
[26, 35, 45, 55, 65, 75]
[9, 15, 21, 27, 33, 39]
[32, 34, 36, 38, 40, 42]
[24, 29, 33, 36, 41, 45]
[36, 42, 48, 54, 60, 66]
[15, 24, 34, 42, 51, 60]
[5, 11, 17, 22, 29, 35]
[1, 6, 9, 11, 17, 21]
[41, 49, 57, 65, 73, 81]
[18, 27, 36, 45, 54, 63]
[14, 18, 23, 28, 33, 38]
[4, 12, 19, 28, 36, 44]
[40, 40, 41, 42, 43, 44]
[32, 37, 42, 48, 52, 57]
[16, 26, 36, 46, 56, 66]
[14, 20, 27, 32, 38, 44]
[26, 28, 29, 30, 31, 32]
[12, 20, 28, 36, 44, 52]
[23, 27, 31, 36, 39, 43]
